1	0	0	9	33	1199	.	.	.	.
1	0	0	9	34	1199	.	.	.	.
1	0	0	9	35	1199	.	.	.	.
1	0	0	10	0	1350	99.70337	0.14809	99.21162	99.88857
1	0	0	10	1	1350	97.77027	0.40253	96.82630	98.43574
1	0	0	10	2	1350	95.16008	0.58562	93.86955	96.18448
1	0	0	10	3	1350	93.21346	0.68690	91.73075	94.43840
1	0	0	10	4	1350	91.33491	0.76897	89.69671	92.72328
1	0	0	10	5	1350	90.20453	0.81296	88.48315	91.68081
1	0	0	10	6	1350	88.61535	0.86946	86.78731	90.20490
1	0	0	10	7	1350	87.70297	0.89952	85.81828	89.35291
1	0	0	10	8	1350	86.63528	0.93273	84.68809	88.35210
1	0	0	10	9	1350	85.25647	0.97286	83.23393	87.05429
1	0	0	10	10	1350	84.40815	0.99623	82.34177	86.25323
1	0	0	10	11	1350	83.86433	1.01080	81.77065	85.73888
1	0	0	10	12	1350	83.08019	1.03131	80.94803	84.99625
1	0	0	10	13	1350	82.68513	1.04143	80.53400	84.62167
1	0	0	10	14	1350	81.65157	1.06714	79.45228	83.64019
1	0	0	10	15	1350	80.84988	1.08636	78.61463	82.87750
1	0	0	10	16	1350	79.88162	1.10872	77.60459	81.95469
1	0	0	10	17	1350	79.23251	1.12321	76.92845	81.33507
1	0	0	10	18	1350	78.74012	1.13408	76.41579	80.86479
1	0	0	10	19	1350	78.40665	1.14146	76.06850	80.54633
1	0	0	10	20	1350	77.64543	1.15824	75.27586	79.81916
1	0	0	10	21	1350	77.21763	1.16755	74.83062	79.41027
1	0	0	10	22	1350	76.69793	1.17882	74.28983	78.91342
1	0	0	10	23	1350	76.25714	1.18841	73.83103	78.49206
1	0	0	10	24	1350	76.07761	1.19237	73.64403	78.32054
1	0	0	10	25	1350	75.52364	1.20495	73.06630	77.79191
1	0	0	10	26	1350	74.96004	1.23911	72.43322	77.29268
1	0	0	10	27	1350	.	.	.	.
1	0	0	10	28	1350	.	.	.	.
1	0	0	10	29	1350	.	.	.	.
1	0	0	10	30	1350	.	.	.	.
1	0	0	10	31	1350	.	.	.	.
1	0	0	10	32	1350	.	.	.	.
1	0	0	10	33	1350	.	.	.	.
1	0	0	10	34	1350	.	.	.	.
1	0	0	10	35	1350	.	.	.	.
1	0	0	11	0	1408	99.64438	0.15875	99.14774	99.85183
1	0	0	11	1	1408	97.93068	0.38027	97.03578	98.55742
1	0	0	11	2	1408	95.34979	0.56324	94.10825	96.33481
1	0	0	11	3	1408	93.19255	0.67428	91.74013	94.39741
1	0	0	11	4	1408	91.38649	0.75176	89.78712	92.74559
1	0	0	11	5	1408	89.93303	0.80701	88.22903	91.40248
1	0	0	11	6	1408	88.25272	0.86465	86.43978	89.83768
1	0	0	11	7	1408	86.71343	0.91248	84.81035	88.39461
1	0	0	11	8	1408	85.97888	0.93385	84.03563	87.70315
1	0	0	11	9	1408	85.02111	0.96049	83.02784	86.79918
1	0	0	11	10	1408	84.13432	0.98399	82.09699	85.95996
1	0	0	11	11	1408	83.31820	1.00474	81.24204	85.18590
