page_type,race_rec,sex,year_dx,interval,alive_at_start,died,lost_to_followup,obs_int,obs_cum,exp_int,exp_cum,rel_int,rel_cum,obs_se_int,obs_se_cum,rel_se_int,rel_se_cum
0,3,1,0,21,2,0,0,1,0.0105263,0.96618,0.5775665,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,22,2,0,0,1,0.0105263,0.963365,0.5564074,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,23,2,0,0,1,0.0105263,0.96022,0.5342735,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,24,2,0,0,1,0.0105263,0.95684,0.5112142,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,25,2,0,0,1,0.0105263,0.953242,0.4873109,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,26,2,0,0,1,0.0105263,0.94915,0.4625311,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,27,2,0,0,1,0.0105263,0.945362,0.4372594,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,28,2,0,0,1,0.0105263,0.9405305,0.4112558,1,0.0161149,0,0.7404,0,1.13348
0,3,1,0,29,2,1,0,0.5,0.0052632,0.935213,0.3846117,0.5346376,0.0136843,35.35534,0.52493,37.80458,1.36483
0,3,1,0,30,1,0,0,1,0.0052632,0.891416,0.3428491,1,0.0136843,0,0.52493,0,1.36483
0,3,1,0,31,1,0,0,1,0.0052632,0.885045,0.3034368,1,0.0136843,0,0.52493,0,1.36483
0,3,1,0,32,1,0,0,1,0.0052632,0.876871,0.266075,1,0.0136843,0,0.52493,0,1.36483
0,3,1,0,33,1,0,0,1,0.0052632,0.868955,0.2312072,1,0.0136843,0,0.52493,0,1.36483
0,3,1,0,34,1,0,0,1,0.0052632,0.86207,0.1993168,1,0.0136843,0,0.52493,0,1.36483
0,3,1,0,35,1,1,0,0,0,0.854935,0.1704029,0,0,0,0,0,0
0,3,1,1,1,207,136,0,0.3429952,0.3429952,0.9738307,0.9738307,0.3522123,0.3522123,3.29946,3.29946,3.38813,3.38813
0,3,1,1,2,71,22,0,0.6901408,0.236715,0.9748855,0.9493734,0.7079199,0.2493381,5.4881,2.95441,5.62948,3.11196
0,3,1,1,3,49,6,0,0.877551,0.2077295,0.9739703,0.9246616,0.9010039,0.2246546,4.68291,2.81969,4.80806,3.04942
0,3,1,1,4,43,6,0,0.8604651,0.178744,0.9721163,0.8988786,0.8851462,0.1988522,5.28413,2.66299,5.4357,2.96257
0,3,1,1,5,37,5,0,0.8648649,0.1545894,0.9742256,0.8757106,0.887746,0.1765302,5.62027,2.51269,5.76896,2.86931
0,3,1,1,6,32,9,0,0.71875,0.1111111,0.9768524,0.85544,0.7357815,0.1298877,7.94804,2.18433,8.13638,2.55345
0,3,1,1,7,23,1,0,0.9565217,0.1062802,0.9794637,0.8378724,0.9765771,0.1268453,4.25226,2.14211,4.34141,2.55661
0,3,1,1,8,22,4,0,0.8181818,0.0869565,0.9775363,0.8190507,0.8369836,0.1061674,8.22304,1.95845,8.412,2.39112
0,3,1,1,9,18,1,0,0.9444444,0.0821256,0.9786009,0.8015238,0.9650966,0.1024618,5.39903,1.9083,5.51709,2.38084
0,3,1,1,10,17,0,0,1,0.0821256,0.9790365,0.7847211,1,0.1024618,0,1.9083,0,2.38084
0,3,1,1,11,17,3,0,0.8235294,0.0676329,0.9771441,0.7667856,0.8427922,0.0882031,9.24594,1.74537,9.46221,2.27621
0,3,1,1,12,14,1,0,0.9285714,0.0628019,0.9741658,0.7469763,0.9531965,0.0840749,6.88303,1.68623,7.06556,2.25741
0,3,1,1,13,13,0,0,1,0.0628019,0.9723702,0.7263375,1,0.0840749,0,1.68623,0,2.25741
0,3,1,1,14,13,2,0,0.8461538,0.0531401,0.9694999,0.7041841,0.8727735,0.0754634,10.00683,1.55908,10.32164,2.21403
0,3,1,1,15,11,2,0,0.8181818,0.0434783,0.9639489,0.6787975,0.8487813,0.0640519,11.62913,1.41742,12.06405,2.08813
0,3,1,1,16,9,0,0,1,0.0434783,0.9768736,0.6630994,1,0.0640519,0,1.41742,0,2.08813
0,3,1,1,17,9,2,0,0.7777778,0.0338164,0.9751536,0.6466237,0.7975952,0.0522969,13.85799,1.25634,14.21109,1.94293
0,3,1,1,18,7,1,0,0.8571429,0.0289855,0.9727849,0.6290257,0.8811227,0.04608,13.226,1.16605,13.59602,1.85374
0,3,1,1,19,6,0,0,1,0.0289855,0.981527,0.6174057,1,0.04608,0,1.16605,0,1.85374
0,3,1,1,20,6,1,0,0.8333333,0.0241546,0.9801425,0.6051456,0.8502165,0.0399153,15.21452,1.0671,15.52276,1.76338
0,3,1,1,21,5,1,0,0.8,0.0193237,0.9836676,0.5952621,0.8132829,0.0324625,17.88854,0.9568,18.18556,1.60736
0,3,1,1,22,4,0,0,1,0.0193237,0.9814408,0.5842145,1,0.0324625,0,0.9568,0,1.60736
0,3,1,1,23,4,1,0,0.75,0.0144928,0.980004,0.5725326,0.765303,0.0253134,21.65064,0.83065,22.09239,1.45084
0,3,1,1,24,3,0,0,1,0.0144928,0.9850123,0.5639516,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,25,3,0,0,1,0.0144928,0.9838433,0.5548401,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,26,3,0,0,1,0.0144928,0.982994,0.5454044,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,27,3,0,0,1,0.0144928,0.9820323,0.5356048,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,28,3,0,0,1,0.0144928,0.979562,0.5246581,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,29,3,0,0,1,0.0144928,0.9779063,0.5130665,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,30,3,0,0,1,0.0144928,0.9764777,0.500998,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,31,3,0,0,1,0.0144928,0.9748233,0.4883845,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,32,3,0,0,1,0.0144928,0.9732037,0.4752976,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,33,3,0,0,1,0.0144928,0.9713693,0.4616895,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,34,3,0,0,1,0.0144928,0.9690763,0.4474124,1,0.0253134,0,0.83065,0,1.45084
0,3,1,1,35,3,1,0,0.6666667,0.0096618,0.966558,0.43245,0.6897327,0.0223421,27.21655,0.67989,28.15822,1.57217
0,3,1,1,36,2,0,0,1,0.0096618,0.9710015,0.4199096,1,0.0223421,0,0.67989,0,1.57217
0,3,1,1,37,2,0,0,1,0.0096618,0.96796,0.4064557,1,0.0223421,0,0.67989,0,1.57217
0,3,1,1,38,2,0,2,NA,NA,0.964564,0.3920525,NA,NA,NA,NA,NA,NA
0,3,1,2,1,235,154,0,0.3446809,0.3446809,0.9745677,0.9745677,0.3536756,0.3536756,3.10028,3.10028,3.18119,3.18119
0,3,1,2,2,81,30,0,0.6296296,0.2170213,0.976836,0.9519928,0.6445602,0.2279653,5.3656,2.68901,5.49283,2.82461
0,3,1,2,3,51,11,0,0.7843137,0.1702128,0.9741491,0.9273829,0.805127,0.183541,5.75932,2.45158,5.91215,2.64354
0,3,1,2,4,40,9,0,0.775,0.1319149,0.9766488,0.9057274,0.7935299,0.1456453,6.60256,2.20747,6.76042,2.43723
0,3,1,2,5,31,4,0,0.8709677,0.1148936,0.975148,0.8832182,0.8931647,0.1300852,6.02101,2.08023,6.17446,2.35529
0,3,1,2,6,27,4,0,0.8518519,0.0978723,0.9716301,0.8581615,0.8767244,0.1140489,6.83673,1.93834,7.03635,2.25871
0,3,1,2,7,23,2,0,0.9130435,0.0893617,0.9713945,0.8336133,0.9399307,0.107198,5.87534,1.86086,6.04835,2.23229
0,3,1,2,8,21,1,0,0.952381,0.0851064,0.9714502,0.8098138,0.9803703,0.1050938,4.64714,1.82026,4.78372,2.24775
0,3,1,2,9,20,1,0,0.95,0.0808511,0.9696155,0.785208,0.9797698,0.1029677,4.8734,1.77829,5.02611,2.26473
0,3,1,2,10,19,2,0,0.8947368,0.0723404,0.9653331,0.7579873,0.9268685,0.0954375,7.04059,1.68986,7.29343,2.22941
0,3,1,2,11,17,1,0,0.9411765,0.0680851,0.9636761,0.7304542,0.9766523,0.0932093,5.70672,1.64316,5.92182,2.24951
0,3,1,2,12,16,5,0,0.6875,0.0468085,0.9604709,0.70158,0.7157947,0.0667187,11.58781,1.3779,12.06472,1.964
0,3,1,2,13,11,1,0,0.9090909,0.0425532,0.9563195,0.6709347,0.9506142,0.0634237,8.66784,1.31671,9.06375,1.9625
0,3,1,2,14,10,2,0,0.8,0.0340426,0.9530485,0.6394333,0.8394116,0.0532386,12.64911,1.18292,13.27226,1.84995
0,3,1,2,15,8,1,0,0.875,0.0297872,0.9509773,0.6080865,0.9201061,0.0489852,11.69268,1.10896,12.29544,1.82368
0,3,1,2,16,7,0,0,1,0.0297872,0.9459996,0.5752496,1,0.0489852,0,1.10896,0,1.82368
0,3,1,2,17,7,2,0,0.7142857,0.0212766,0.9412557,0.5414569,0.7588647,0.0392951,17.07469,0.94134,18.14034,1.73853
0,3,1,2,18,5,2,0,0.6,0.012766,0.9485402,0.5135937,0.6325509,0.0248561,21.9089,0.73232,23.09749,1.42588
0,3,1,2,19,3,0,0,1,0.012766,0.9593877,0.4927354,1,0.0248561,0,0.73232,0,1.42588
0,3,1,2,20,3,0,0,1,0.012766,0.955742,0.470928,1,0.0248561,0,0.73232,0,1.42588
0,3,1,2,21,3,0,0,1,0.012766,0.9519163,0.448284,1,0.0248561,0,0.73232,0,1.42588
0,3,1,2,22,3,1,0,0.6666667,0.0085106,0.94789,0.4249239,0.7033165,0.0200286,27.21655,0.59923,28.71278,1.4102
0,3,1,2,23,2,0,0,1,0.0085106,0.97485,0.4142371,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,24,2,0,0,1,0.0085106,0.972775,0.4029595,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,25,2,0,0,1,0.0085106,0.9712805,0.3913867,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,26,2,0,0,1,0.0085106,0.9691225,0.3793016,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,27,2,0,0,1,0.0085106,0.96738,0.3669288,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,28,2,0,0,1,0.0085106,0.964063,0.3537425,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,29,2,0,0,1,0.0085106,0.961535,0.3401358,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,30,2,0,0,1,0.0085106,0.9582015,0.3259186,1,0.0200286,0,0.59923,0,1.4102
0,3,1,2,31,2,1,0,0.5,0.0042553,0.954767,0.3111764,0.523688,0.0136749,35.35534,0.42463,37.03033,1.36458
0,3,1,2,32,1,0,0,1,0.0042553,0.963467,0.2998082,1,0.0136749,0,0.42463,0,1.36458
0,3,1,2,33,1,0,0,1,0.0042553,0.960896,0.2880845,1,0.0136749,0,0.42463,0,1.36458
0,3,1,2,34,1,0,0,1,0.0042553,0.957936,0.2759665,1,0.0136749,0,0.42463,0,1.36458
0,3,1,2,35,1,0,0,1,0.0042553,0.954237,0.2633374,1,0.0136749,0,0.42463,0,1.36458
0,3,1,2,36,1,0,0,1,0.0042553,0.948975,0.2499006,1,0.0136749,0,0.42463,0,1.36458
0,3,1,2,37,1,0,1,NA,NA,0.943412,0.2357592,NA,NA,NA,NA,NA,NA
0,3,1,3,1,226,141,0,0.3761062,0.3761062,0.9765688,0.9765688,0.3851302,0.3851302,3.22223,3.22223,3.29954,3.29954
0,3,1,3,2,85,39,0,0.5411765,0.2035398,0.9746175,0.9517811,0.5552706,0.2138515,5.40484,2.67826,5.5456,2.81394
0,3,1,3,3,46,13,0,0.7173913,0.1460177,0.9731524,0.926228,0.7371829,0.1576477,6.63884,2.34895,6.82199,2.53603
0,3,1,3,4,33,5,0,0.8484848,0.1238938,0.9739137,0.9020661,0.8712116,0.1373445,6.24156,2.19154,6.40874,2.42946
0,3,1,3,5,28,4,0,0.8571429,0.1061947,0.9711818,0.8760702,0.8825771,0.1212171,6.613,2.04936,6.80923,2.33927
0,3,1,3,6,24,3,0,0.875,0.0929204,0.9713337,0.8509565,0.9008233,0.1091952,6.75077,1.93119,6.95,2.26943
0,3,1,3,7,21,4,0,0.8095238,0.0752212,0.975493,0.8301021,0.8298613,0.0906169,8.56891,1.75443,8.78418,2.11351
0,3,1,3,8,17,1,0,0.9411765,0.0707965,0.9765544,0.8106399,0.9637727,0.087334,5.70672,1.70611,5.84373,2.10465
0,3,1,3,9,16,1,0,0.9375,0.0663717,0.9745456,0.7900056,0.9619868,0.0840142,6.05154,1.65586,6.2096,2.09601
0,3,1,3,10,15,1,0,0.9333333,0.0619469,0.9747549,0.7700618,0.9575056,0.0804441,6.44061,1.6035,6.60742,2.0823
0,3,1,3,11,14,1,0,0.9285714,0.0575221,0.9715161,0.7481274,0.9557963,0.0768881,6.88303,1.54881,7.08483,2.07025
0,3,1,3,12,13,3,0,0.7692308,0.0442478,0.9743374,0.7289285,0.7894912,0.0607025,11.68545,1.36793,11.99323,1.87663
0,3,1,3,13,10,1,0,0.9,0.039823,0.969537,0.7067232,0.9282781,0.0563488,9.48683,1.30073,9.78491,1.84051
0,3,1,3,14,9,1,0,0.8888889,0.0353982,0.9731543,0.6877507,0.91341,0.0514696,10.47566,1.22917,10.76464,1.78723
0,3,1,3,15,8,3,0,0.625,0.0221239,0.969771,0.6669607,0.644482,0.0331712,17.11633,0.9784,17.64987,1.46696
0,3,1,3,16,5,1,0,0.8,0.0176991,0.9637022,0.6427515,0.830132,0.0275365,17.88854,0.87709,18.56232,1.36459
0,3,1,3,17,4,1,0,0.75,0.0132743,0.9578485,0.6156586,0.7830048,0.0215612,21.65064,0.76129,22.6034,1.23655
0,3,1,3,18,3,0,0,1,0.0132743,0.9503283,0.5850778,1,0.0215612,0,0.76129,0,1.23655
0,3,1,3,19,3,0,0,1,0.0132743,0.9459073,0.5534293,1,0.0215612,0,0.76129,0,1.23655
0,3,1,3,20,3,1,0,0.6666667,0.0088496,0.9412197,0.5208986,0.7083008,0.016989,27.21655,0.62298,28.91626,1.19598
0,3,1,3,21,2,0,0,1,0.0088496,0.9252825,0.4819783,1,0.016989,0,0.62298,0,1.19598
0,3,1,3,22,2,1,0,0.5,0.0044248,0.9191205,0.4429962,0.5439983,0.0099883,35.35534,0.4415,38.46649,0.99662
0,3,1,3,23,1,0,0,1,0.0044248,0.94141,0.417041,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,24,1,0,0,1,0.0044248,0.936741,0.3906594,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,25,1,0,0,1,0.0044248,0.930596,0.3635461,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,26,1,0,0,1,0.0044248,0.925066,0.3363041,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,27,1,0,0,1,0.0044248,0.91838,0.308855,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,28,1,0,0,1,0.0044248,0.912677,0.2818849,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,29,1,0,0,1,0.0044248,0.905416,0.2552231,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,30,1,0,0,1,0.0044248,0.89782,0.2291444,1,0.0099883,0,0.4415,0,0.99662
0,3,1,3,31,1,1,0,0,0,0.890356,0.2040201,0,0,0,0,0,0
0,3,1,4,1,246,148,1,0.3971487,0.3971487,0.9727401,0.9727401,0.4082783,0.4082783,3.12288,3.12288,3.2104,3.2104
0,3,1,4,2,97,44,0,0.5463918,0.2169988,0.9767607,0.9501344,0.5593916,0.2283874,5.05483,2.6347,5.1751,2.77298
0,3,1,4,3,53,13,0,0.754717,0.1637726,0.9771546,0.9284282,0.7723619,0.1763978,5.91001,2.36615,6.04818,2.54855
0,3,1,4,4,40,8,0,0.8,0.1310181,0.9791728,0.9090916,0.8170162,0.1441198,6.32456,2.15778,6.45908,2.37355
0,3,1,4,5,32,5,0,0.84375,0.1105465,0.9804342,0.8913044,0.8605881,0.1240278,6.41862,2.00546,6.54672,2.25003
0,3,1,4,6,27,4,0,0.8518519,0.0941693,0.9794833,0.8730178,0.8696951,0.1078664,6.83673,1.86807,6.97993,2.13978
0,3,1,4,7,23,0,0,1,0.0941693,0.9771815,0.8530969,1,0.1078664,0,1.86807,0,2.13978
0,3,1,4,8,23,1,0,0.9565217,0.090075,0.9751589,0.831905,0.9808881,0.1078664,4.25226,1.83117,4.36058,2.13978
0,3,1,4,9,22,4,0,0.8181818,0.0736977,0.973304,0.8096965,0.8406231,0.0910189,8.22304,1.67132,8.44858,2.06413
0,3,1,4,10,18,0,0,1,0.0736977,0.9751306,0.7895598,1,0.0910189,0,1.67132,0,2.06413
0,3,1,4,11,18,2,0,0.8888889,0.0655091,0.9730143,0.768253,0.9135414,0.0852702,7.40741,1.58274,7.61285,2.06018
0,3,1,4,12,16,0,0,1,0.0655091,0.9703648,0.7454856,1,0.0852702,0,1.58274,0,2.06018
0,3,1,4,13,16,1,0,0.9375,0.0614147,0.9679617,0.7216015,0.9685301,0.0851089,6.05154,1.53587,6.25183,2.12841
0,3,1,4,14,15,1,0,0.9333333,0.0573204,0.9687995,0.6990872,0.9633917,0.0819932,6.44061,1.48705,6.64803,2.12713
0,3,1,4,15,14,2,0,0.8571429,0.0491318,0.9667334,0.6758309,0.8866383,0.0726984,9.3522,1.38275,9.67402,2.04601
0,3,1,4,16,12,1,0,0.9166667,0.0450375,0.961197,0.6496067,0.953672,0.0693304,7.97856,1.32676,8.30065,2.0424
0,3,1,4,17,11,3,0,0.7272727,0.0327545,0.9558127,0.6209023,0.7608946,0.0527531,13.42816,1.13877,14.04895,1.83406
0,3,1,4,18,8,2,0,0.75,0.0245659,0.9707263,0.6027262,0.7726174,0.040758,15.30931,0.99041,15.77099,1.64321
0,3,1,4,19,6,0,0,1,0.0245659,0.9656265,0.5820084,1,0.040758,0,0.99041,0,1.64321
0,3,1,4,20,6,1,0,0.8333333,0.0204716,0.9627742,0.5603426,0.8655543,0.036534,15.21452,0.90602,15.80279,1.61691
0,3,1,4,21,5,0,0,1,0.0204716,0.9544212,0.5348029,1,0.036534,0,0.90602,0,1.61691
0,3,1,4,22,5,0,0,1,0.0204716,0.95098,0.5085868,1,0.036534,0,0.90602,0,1.61691
0,3,1,4,23,5,1,0,0.8,0.0163773,0.9478178,0.4820477,0.8440441,0.0339744,17.88854,0.81208,18.8734,1.68464
0,3,1,4,24,4,0,0,1,0.0163773,0.9408588,0.4535388,1,0.0339744,0,0.81208,0,1.68464
0,3,1,4,25,4,0,0,1,0.0163773,0.937224,0.4250674,1,0.0339744,0,0.81208,0,1.68464
0,3,1,4,26,4,0,0,1,0.0163773,0.933212,0.396678,1,0.0339744,0,0.81208,0,1.68464
0,3,1,4,27,4,0,0,1,0.0163773,0.9298465,0.3688497,1,0.0339744,0,0.81208,0,1.68464
0,3,1,4,28,4,0,0,1,0.0163773,0.9258308,0.3414924,1,0.0339744,0,0.81208,0,1.68464
0,3,1,4,29,4,1,0,0.75,0.0122829,0.9213793,0.314644,0.8139971,0.0339744,21.65064,0.70475,23.49807,1.68464
0,3,1,4,30,3,0,0,1,0.0122829,0.9147343,0.2878156,1,0.0339744,0,0.70475,0,1.68464
0,3,1,4,31,3,0,0,1,0.0122829,0.910149,0.2619551,1,0.0339744,0,0.70475,0,1.68464
0,3,1,4,32,3,1,0,0.6666667,0.0081886,0.906006,0.2373329,0.7358303,0.0339744,27.21655,0.57663,30.04015,1.68464
0,3,1,4,33,2,0,0,1,0.0081886,0.9493755,0.225318,1,0.0339744,0,0.57663,0,1.68464
0,3,1,4,34,2,0,0,1,0.0081886,0.944331,0.2127748,1,0.0339744,0,0.57663,0,1.68464
0,3,1,4,35,2,0,2,NA,NA,0.938839,0.1997613,NA,NA,NA,NA,NA,NA
0,3,1,5,1,261,156,1,0.4011516,0.4011516,0.9732553,0.9732553,0.4121751,0.4121751,3.03675,3.03675,3.1202,3.1202
0,3,1,5,2,104,41,0,0.6057692,0.2430053,0.9751553,0.949075,0.6212029,0.2560444,4.79195,2.66068,4.91404,2.80345
0,3,1,5,3,63,18,0,0.7142857,0.1735752,0.9766575,0.9269212,0.7313574,0.1872599,5.69156,2.35048,5.8276,2.5358
0,3,1,5,4,45,10,0,0.7777778,0.135003,0.9774252,0.9059962,0.7957415,0.1490105,6.19748,2.12116,6.34062,2.34125
0,3,1,5,5,35,2,0,0.9428571,0.1272885,0.9766667,0.8848563,0.9653827,0.1438522,3.92347,2.06891,4.0172,2.33813
0,3,1,5,6,33,3,1,0.9076923,0.1155388,0.9741903,0.8620184,0.9317403,0.1340329,5.07746,1.98604,5.21198,2.30394
0,3,1,5,7,29,3,0,0.8965517,0.1035865,0.9800252,0.8447998,0.9148252,0.1226166,5.65523,1.89668,5.7705,2.24513
0,3,1,5,8,26,4,0,0.8461538,0.0876501,0.9801214,0.8280063,0.8633154,0.1058568,7.07589,1.76434,7.21941,2.13083
0,3,1,5,9,22,3,0,0.8636364,0.0756978,0.9763575,0.8084301,0.8845494,0.0936356,7.3165,1.6532,7.49367,2.04495
0,3,1,5,10,19,1,0,0.9473684,0.0717137,0.9803801,0.7925688,0.9663277,0.0904827,5.12278,1.61348,5.2253,2.03576
0,3,1,5,11,18,2,0,0.8888889,0.0637455,0.9792556,0.7761274,0.907719,0.0821328,7.40741,1.52942,7.56433,1.97058
0,3,1,5,12,16,1,0,0.9375,0.0597614,0.9777588,0.7588654,0.9588254,0.078751,6.05154,1.48482,6.18919,1.95663
0,3,1,5,13,15,2,0,0.8666667,0.0517933,0.9759235,0.7405946,0.8880478,0.0699347,8.77707,1.38964,8.99361,1.87638
0,3,1,5,14,13,0,0,1,0.0517933,0.9736239,0.7210606,1,0.0699347,0,1.38964,0,1.87638
0,3,1,5,15,13,0,0,1,0.0517933,0.9714236,0.7004553,1,0.0699347,0,1.38964,0,1.87638
0,3,1,5,16,13,1,0,0.9230769,0.0478092,0.9690429,0.6787712,0.9525656,0.0699347,7.39053,1.33864,7.62663,1.87638
0,3,1,5,17,12,1,0,0.9166667,0.0438251,0.975281,0.6619927,0.9399001,0.0662017,7.97856,1.28501,8.18078,1.94112
0,3,1,5,18,11,0,0,1,0.0438251,0.9769672,0.6467451,1,0.0662017,0,1.28501,0,1.94112
0,3,1,5,19,11,0,0,1,0.0438251,0.9750636,0.6306177,1,0.0662017,0,1.28501,0,1.94112
0,3,1,5,20,11,0,0,1,0.0438251,0.9730186,0.6136027,1,0.0662017,0,1.28501,0,1.94112
0,3,1,5,21,11,1,1,0.9047619,0.0396512,0.97082,0.5956978,0.9319564,0.0662017,9.05895,1.22854,9.33124,1.94112
0,3,1,5,22,9,0,0,1,0.0396512,0.9687269,0.5770685,1,0.0662017,0,1.22854,0,1.94112
0,3,1,5,23,9,2,0,0.7777778,0.0308399,0.9660803,0.5574945,0.805086,0.0553187,13.85799,1.10226,14.34455,1.97717
0,3,1,5,24,7,3,1,0.5384615,0.0166061,0.9713596,0.5415276,0.554338,0.0306652,19.5535,0.84612,20.13004,1.56246
0,3,1,5,25,3,1,0,0.6666667,0.0110707,0.9727677,0.5267806,0.6853298,0.0210158,27.21655,0.72281,27.97847,1.37212
0,3,1,5,26,2,0,0,1,0.0110707,0.988422,0.5206815,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,27,2,0,0,1,0.0110707,0.9877125,0.5142836,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,28,2,0,0,1,0.0110707,0.9869385,0.5075663,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,29,2,0,0,1,0.0110707,0.9860925,0.5005073,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,30,2,0,0,1,0.0110707,0.985049,0.4930243,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,31,2,0,0,1,0.0110707,0.985638,0.4859434,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,32,2,0,0,1,0.0110707,0.9818785,0.4771374,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,33,2,0,0,1,0.0110707,0.9800965,0.4676407,1,0.0210158,0,0.72281,0,1.37212
0,3,1,5,34,2,0,2,NA,NA,0.978273,0.4574803,NA,NA,NA,NA,NA,NA
0,3,1,6,1,245,147,0,0.4,0.4,0.9750325,0.9750325,0.4102427,0.4102427,3.12984,3.12984,3.20999,3.20999
0,3,1,6,2,98,36,0,0.6326531,0.2530612,0.9770403,0.9526461,0.6475199,0.2656403,4.86976,2.77762,4.9842,2.91569
0,3,1,6,3,62,20,0,0.6774194,0.1714286,0.9760845,0.9298631,0.6940171,0.1843589,5.9368,2.40782,6.08226,2.58943
0,3,1,6,4,42,11,0,0.7380952,0.1265306,0.975829,0.9073874,0.7563776,0.139445,6.78427,2.12392,6.95232,2.3407
0,3,1,6,5,31,1,0,0.9677419,0.122449,0.9741136,0.8838984,0.993459,0.1385329,3.17335,2.09426,3.25768,2.36935
0,3,1,6,6,30,2,0,0.9333333,0.1142857,0.9732423,0.8602473,0.9589938,0.1328522,4.5542,2.03264,4.67941,2.36285
0,3,1,6,7,28,3,0,0.8928571,0.1020408,0.9747163,0.8384971,0.9160175,0.1216949,5.84512,1.93389,5.99674,2.30638
0,3,1,6,8,25,4,0,0.84,0.0857143,0.9766422,0.8189116,0.8600898,0.1046685,7.33212,1.78848,7.50748,2.18397
0,3,1,6,9,21,3,0,0.8571429,0.0734694,0.9734914,0.7972034,0.8804833,0.0921589,7.63604,1.66686,7.84397,2.09089
0,3,1,6,10,18,2,0,0.8888889,0.0653061,0.9775817,0.7793314,0.9092733,0.0837976,7.40741,1.57844,7.57728,2.02538
0,3,1,6,11,16,0,0,1,0.0653061,0.9774071,0.7617241,1,0.0837976,0,1.57844,0,2.02538
0,3,1,6,12,16,2,0,0.875,0.0571429,0.9756588,0.7431828,0.89683,0.0768894,8.26797,1.48293,8.47425,1.99538
0,3,1,6,13,14,2,0,0.8571429,0.0489796,0.9744547,0.7241979,0.8796128,0.0676329,9.3522,1.37886,9.59736,1.90398
0,3,1,6,14,12,2,0,0.8333333,0.0408163,0.9737023,0.7051532,0.8558399,0.0578829,10.75829,1.26411,11.04885,1.79267
0,3,1,6,15,10,0,0,1,0.0408163,0.9705793,0.6844071,1,0.0578829,0,1.26411,0,1.79267
0,3,1,6,16,10,0,0,1,0.0408163,0.9682091,0.6626492,1,0.0578829,0,1.26411,0,1.79267
0,3,1,6,17,10,0,0,1,0.0408163,0.9656747,0.6399036,1,0.0578829,0,1.26411,0,1.79267
0,3,1,6,18,10,0,0,1,0.0408163,0.9629569,0.6161996,1,0.0578829,0,1.26411,0,1.79267
0,3,1,6,19,10,2,0,0.8,0.0326531,0.9600753,0.591598,0.833268,0.0551947,12.64911,1.13546,13.17512,1.9193
0,3,1,6,20,8,1,0,0.875,0.0285714,0.9652225,0.5710237,0.9065267,0.0500355,11.69268,1.06436,12.11397,1.86395
0,3,1,6,21,7,1,0,0.8571429,0.0244898,0.9655541,0.5513543,0.8877212,0.0444175,13.226,0.98747,13.69784,1.791
0,3,1,6,22,6,1,0,0.8333333,0.0204082,0.9678493,0.5336279,0.8610156,0.0382442,15.21452,0.90332,15.71992,1.69279
0,3,1,6,23,5,0,0,1,0.0204082,0.9620186,0.5133599,1,0.0382442,0,0.90332,0,1.69279
0,3,1,6,24,5,0,0,1,0.0204082,0.9586926,0.4921544,1,0.0382442,0,0.90332,0,1.69279
0,3,1,6,25,5,0,0,1,0.0204082,0.9565032,0.4707472,1,0.0382442,0,0.90332,0,1.69279
0,3,1,6,26,5,1,0,0.8,0.0163265,0.9522538,0.4482708,0.8401122,0.0364211,17.88854,0.80964,18.78548,1.80613
